时间,设备编号,顶板离层速率,锚杆轴力增量,锚索轴力增量,支架阻力,涌水量,微震能量,距水体/岩溶体距离,数据质量,风险等级
2025/12/1 9:00,监测1,0,0,0,0.53,12.7,89.75,5.69,正常,一般风险
2025/12/1 8:58,监测1,0,0,0,0.54,12.89,61.12,5.68,正常,一般风险
2025/12/1 8:56,监测1,0,0,0,0.51,12.99,101.36,5.66,正常,一般风险
2025/12/1 8:54,监测1,0,0,0,0.53,13.8,57.75,5.65,正常,一般风险
2025/12/1 8:51,监测1,0,0,0,0.53,14.08,61.17,5.64,正常,一般风险
2025/12/1 8:49,监测1,1.26,2.1,2.03,0.58,21.11,233.48,5.63,正常,一般风险
2025/12/1 8:47,监测1,1.06,1.77,1.71,0.57,19.26,264.34,5.61,正常,一般风险
2025/12/1 8:44,监测1,0,0,0,0.53,11.39,97.53,5.6,正常,一般风险
2025/12/1 8:42,监测1,0,0,0,0.54,11.65,65.33,5.59,正常,一般风险
2025/12/1 8:40,监测1,0,0,0,0.54,11.73,69.2,5.58,正常,一般风险
2025/12/1 8:37,监测1,0,0,0,0.54,10.56,100.92,5.56,正常,一般风险
2025/12/1 8:34,监测1,1.31,2.18,2.11,0.57,22.55,255.66,5.55,正常,一般风险
2025/12/1 8:32,监测1,0,0,0,0.52,16.5,56.32,5.54,正常,一般风险
2025/12/1 8:30,监测1,0,0,0,0.54,16.66,75.54,5.53,正常,一般风险
2025/12/1 8:27,监测1,0,0,0,0.53,10.71,71.27,5.51,正常,一般风险
2025/12/1 8:25,监测1,0,0,0,0.54,10.95,108.15,5.5,正常,一般风险
2025/12/1 8:23,监测1,0,0,0,0.54,13.27,109.81,5.49,正常,一般风险
2025/12/1 8:21,监测1,1.27,2.12,2.05,0.57,24.75,248.2,5.48,正常,较大风险
2025/12/1 8:18,监测1,0,0,0,0.54,12.74,66.07,5.46,正常,一般风险
2025/12/1 8:16,监测1,0,0,0,0.54,12.02,110.81,5.45,正常,一般风险
2025/12/1 8:14,监测1,0,0,0,0.52,10.02,77.1,5.44,正常,一般风险
2025/12/1 8:12,监测1,0,0,0,0.54,16.19,93.87,5.43,正常,一般风险
2025/12/1 8:09,监测1,0,0,0,0.54,13.72,96.35,5.41,正常,一般风险
2025/12/1 8:07,监测1,0,0,0,0.53,15.37,103.67,5.4,正常,一般风险
2025/12/1 8:05,监测1,1.33,2.22,2.16,0.59,20.94,247.1,5.39,正常,一般风险
2025/12/1 8:03,监测1,0,0,0,0.51,10.11,61.36,5.38,正常,一般风险
2025/12/1 8:00,监测1,0,0,0,0.53,9.66,59.28,5.36,正常,一般风险
2025/12/1 7:58,监测1,0,0,0,0.51,16.74,100.49,5.35,正常,一般风险
2025/12/1 7:56,监测1,0,0,0,0.52,14.09,103.4,5.34,正常,一般风险
2025/12/1 7:52,监测1,0,0,0,0.51,15.45,73.04,5.33,正常,一般风险
2025/12/1 7:50,监测1,0,0,0,0.52,14.2,105.62,5.31,正常,一般风险
2025/12/1 7:48,监测1,0,0,0,0.51,13.03,96.87,5.3,正常,一般风险
2025/12/1 7:46,监测1,1.21,2.02,1.97,0.57,19.89,242.23,5.29,正常,一般风险
2025/12/1 7:43,监测1,1.11,1.85,1.81,0.57,19.75,216.7,5.28,正常,一般风险
2025/12/1 7:41,监测1,0,0,0,0.53,13.56,83.04,5.26,正常,一般风险
2025/12/1 7:39,监测1,1.22,2.03,1.99,0.57,20.61,237.37,5.25,正常,一般风险
2025/12/1 7:37,监测1,0,0,0,0.54,14.08,66.3,5.24,正常,一般风险
2025/12/1 7:34,监测1,0,0,0,0.51,10.37,66.83,5.23,正常,一般风险
2025/12/1 7:32,监测1,0,0,0,0.51,11.19,70.22,5.21,正常,一般风险
2025/12/1 7:30,监测1,1.28,2.13,2.1,0.58,21.52,256.4,5.2,正常,一般风险
2025/12/1 7:27,监测1,0,0,0,0.54,11.16,92.91,5.19,正常,一般风险
2025/12/1 7:25,监测1,0,0,0,0.54,16.55,53.36,5.18,正常,一般风险
2025/12/1 7:23,监测1,1.23,2.05,2.02,0.56,20.92,232.37,5.16,正常,一般风险
2025/12/1 7:21,监测1,1.32,2.2,2.17,0.6,26.19,235.98,5.15,正常,较大风险
2025/12/1 7:18,监测1,0,0,0,0.54,15.72,67,5.14,正常,一般风险
2025/12/1 7:16,监测1,0,0,0,0.52,11.19,73.39,5.13,正常,一般风险
2025/12/1 7:14,监测1,0,0,0,0.53,9.85,109.33,5.11,正常,一般风险
2025/12/1 7:12,监测1,0,0,0,0.52,10.29,84,5.1,正常,一般风险
2025/12/1 7:09,监测1,1.32,2.2,2.17,0.59,22.06,279.41,5.09,正常,一般风险
2025/12/1 7:06,监测1,0,0,0,0.54,15.92,106.26,5.08,正常,一般风险
2025/12/1 7:04,监测1,0,0,0,0.52,15.79,107.6,5.06,正常,一般风险
2025/12/1 7:01,监测1,0,0,0,0.52,11.94,82.87,5.05,正常,一般风险
2025/12/1 6:59,监测1,0,0,0,0.52,10.61,79.41,5.04,正常,一般风险
2025/12/1 6:57,监测1,0,0,0,0.53,12.9,95.86,5.03,正常,一般风险
2025/12/1 6:55,监测1,0,0,0,0.52,12.85,97.72,5.01,正常,一般风险
2025/12/1 6:52,监测1,0,0,0,0.53,11.73,102.78,5,正常,一般风险
2025/12/1 6:50,监测1,0,0,0,0.54,12.95,93.77,4.99,正常,一般风险
2025/12/1 6:48,监测1,0,0,0,0.53,12.73,66.09,4.98,正常,一般风险
2025/12/1 6:46,监测1,0,0,0,0.52,13.71,76.18,4.96,正常,一般风险
2025/12/1 6:43,监测1,0,0,0,0.54,10.15,78.38,4.95,正常,一般风险
2025/12/1 6:41,监测1,0,0,0,0.54,11.44,55.27,4.94,正常,一般风险
2025/12/1 6:39,监测1,0,0,0,0.54,14.98,84.7,4.93,正常,一般风险
2025/12/1 6:36,监测1,1.34,2.23,2.23,0.57,26.3,231.73,4.91,正常,较大风险
2025/12/1 6:34,监测1,0,0,0,0.53,10.17,87.94,4.9,正常,一般风险
2025/12/1 6:32,监测1,0,0,0,0.53,12.49,53.83,4.89,正常,一般风险
2025/12/1 6:30,监测1,0,0,0,0.53,11.39,66.75,4.88,正常,一般风险
2025/12/1 6:27,监测1,0,0,0,0.51,11.51,80.43,4.86,正常,一般风险
2025/12/1 6:25,监测1,0,0,0,0.51,16.02,81.48,4.85,正常,一般风险
2025/12/1 6:23,监测1,0,0,0,0.52,14.79,57.8,4.84,正常,一般风险
2025/12/1 6:19,监测1,0,0,0,0.53,15.91,97.23,4.83,正常,一般风险
2025/12/1 6:17,监测1,1.18,1.97,1.97,0.58,22.22,275.6,4.81,正常,一般风险
2025/12/1 6:15,监测1,0,0,0,0.54,15.51,100.35,4.8,正常,一般风险
2025/12/1 6:13,监测1,0,0,0,0.52,10.11,78.41,4.79,正常,一般风险
2025/12/1 6:10,监测1,0,0,0,0.54,14.76,67.78,4.78,正常,一般风险
2025/12/1 6:08,监测1,0,0,0,0.53,15.59,79.81,4.76,正常,一般风险
2025/12/1 6:06,监测1,0,0,0,0.52,15.36,96.21,4.75,正常,一般风险
2025/12/1 6:04,监测1,1.29,2.15,2.17,0.58,20.47,248.57,4.74,正常,一般风险
2025/12/1 6:01,监测1,1.27,2.12,2.13,0.59,20.03,231.45,4.73,正常,一般风险
2025/12/1 5:59,监测1,0,0,0,0.51,10.01,53.85,4.71,正常,一般风险
2025/12/1 5:57,监测1,0,0,0,0.51,15.03,73.87,4.7,正常,一般风险
2025/12/1 5:55,监测1,0,0,0,0.51,14.42,72.44,4.69,正常,一般风险
2025/12/1 5:52,监测1,0,0,0,0.52,15.21,60.25,4.68,正常,一般风险
2025/12/1 5:50,监测1,0,0,0,0.53,15.07,71.58,4.66,正常,一般风险
2025/12/1 5:48,监测1,0,0,0,0.54,11.93,69.79,4.65,正常,一般风险
2025/12/1 5:46,监测1,0,0,0,0.51,9.47,110.06,4.64,正常,一般风险
2025/12/1 5:43,监测1,0,0,0,0.52,9.49,96.84,4.63,正常,一般风险
2025/12/1 5:41,监测1,0,0,0,0.52,14.54,61.41,4.61,正常,一般风险
2025/12/1 5:39,监测1,1.26,2.1,2.13,0.58,25.59,267.2,4.6,正常,较大风险
2025/12/1 5:36,监测1,0,0,0,0.54,13.67,74.83,4.59,正常,一般风险
2025/12/1 5:33,监测1,0,0,0,0.54,13.63,87.61,4.58,正常,一般风险
2025/12/1 5:31,监测1,0,0,0,0.53,16.14,58.86,4.56,正常,一般风险
2025/12/1 5:29,监测1,0,0,0,0.51,13.5,67.36,4.55,正常,一般风险
2025/12/1 5:26,监测1,0,0,0,0.51,15.05,70.8,4.54,正常,一般风险
2025/12/1 5:24,监测1,0,0,0,0.53,13.69,56.44,4.53,正常,一般风险
2025/12/1 5:22,监测1,0,0,0,0.51,13.93,54.22,4.51,正常,一般风险
2025/12/1 5:19,监测1,0,0,0,0.51,11.54,60.7,4.5,正常,一般风险
2025/12/1 5:17,监测1,1.09,1.82,1.85,0.57,24.66,266.84,4.49,正常,较大风险
2025/12/1 5:15,监测1,0,0,0,0.52,11.26,105.88,4.48,正常,一般风险
2025/12/1 5:13,监测1,0,0,0,0.55,15.63,74.4,4.46,正常,一般风险
2025/12/1 5:10,监测1,0,0,0,0.53,15.18,107.18,4.45,正常,一般风险
2025/12/1 5:08,监测1,1.22,2.03,2.08,0.58,20.74,209.13,4.44,正常,一般风险
2025/12/1 5:06,监测1,0,0,0,0.51,9.5,77.11,4.43,正常,一般风险
2025/12/1 5:04,监测1,0,0,0,0.54,11.81,54.49,4.41,正常,一般风险
2025/12/1 5:01,监测1,0,0,0,0.53,9.36,103.17,4.4,正常,一般风险
2025/12/1 4:59,监测1,0,0,0,0.54,12.82,108.96,4.39,正常,一般风险
2025/12/1 4:57,监测1,0,0,0,0.52,16.24,69,4.38,正常,一般风险
2025/12/1 4:55,监测1,0,0,0,0.51,14.73,57.64,4.36,正常,一般风险
2025/12/1 4:52,监测1,0,0,0,0.55,9.71,61.56,4.35,正常,一般风险
2025/12/1 4:50,监测1,0,0,0,0.54,16.18,90.62,4.34,正常,一般风险
2025/12/1 4:47,监测1,0,0,0,0.51,9.55,84.14,4.33,正常,一般风险
2025/12/1 4:44,监测1,0,0,0,0.51,9.89,83.21,4.31,正常,一般风险
2025/12/1 4:42,监测1,0,0,0,0.52,13.36,76.09,4.3,正常,一般风险
2025/12/1 4:40,监测1,0,0,0,0.54,13.63,92.94,4.29,正常,一般风险
2025/12/1 4:38,监测1,1.16,1.93,1.99,0.57,20.88,232.75,4.28,正常,一般风险
2025/12/1 4:35,监测1,0,0,0,0.51,14.41,106.16,4.26,正常,一般风险
2025/12/1 4:33,监测1,0,0,0,0.55,16.32,58.48,4.25,正常,一般风险
2025/12/1 4:31,监测1,0,0,0,0.54,12.89,58.25,4.24,正常,一般风险
2025/12/1 4:29,监测1,0,0,0,0.53,16.13,101.84,4.23,正常,一般风险
2025/12/1 4:26,监测1,0,0,0,0.52,9.87,62.62,4.21,正常,一般风险
2025/12/1 4:24,监测1,1.15,1.92,1.98,0.59,20.88,221.08,4.2,正常,一般风险
2025/12/1 4:22,监测1,0,0,0,0.53,13.45,77.68,4.19,正常,一般风险
2025/12/1 4:19,监测1,0,0,0,0.53,16.07,61.06,4.18,正常,一般风险
2025/12/1 4:17,监测1,0,0,0,0.53,13.45,105.79,4.16,正常,一般风险
2025/12/1 4:15,监测1,0,0,0,0.54,9.33,86.42,4.15,正常,一般风险
2025/12/1 4:13,监测1,0,0,0,0.53,13.6,102.51,4.14,正常,一般风险
2025/12/1 4:10,监测1,0,0,0,0.53,10.61,54.74,4.13,正常,一般风险
2025/12/1 4:08,监测1,0,0,0,0.54,14.47,92.11,4.11,正常,一般风险
2025/12/1 4:06,监测1,0,0,0,0.52,16.78,61.34,4.1,正常,一般风险
2025/12/1 4:04,监测1,0,0,0,0.54,14.87,56.9,4.09,正常,一般风险
2025/12/1 4:00,监测1,0,0,0,0.52,11.21,96.05,4.08,正常,一般风险
2025/12/1 3:58,监测1,0,0,0,0.51,9.6,112.12,4.06,正常,一般风险
2025/12/1 3:56,监测1,1.2,2,2.07,0.58,19.88,214.84,4.05,正常,一般风险
2025/12/1 3:53,监测1,0,0,0,0.52,15.8,97.29,4.04,正常,一般风险
2025/12/1 3:51,监测1,0,0,0,0.52,13.52,104.61,4.03,正常,一般风险
2025/12/1 3:49,监测1,0,0,0,0.52,13.15,101.29,4.01,正常,一般风险
2025/12/1 3:47,监测1,1.17,1.95,2.02,0.58,22.3,241.89,4,正常,一般风险
2025/12/1 3:44,监测1,0,0,0,0.53,10.71,65.36,3.99,正常,一般风险
2025/12/1 3:42,监测1,0,0,0,0.52,11.83,83.86,3.98,正常,一般风险
2025/12/1 3:40,监测1,0,0,0,0.54,11.15,87.18,3.96,正常,一般风险
2025/12/1 3:38,监测1,0,0,0,0.53,14.36,99.69,3.95,正常,一般风险
2025/12/1 3:35,监测1,0,0,0,0.53,14.69,90.29,3.94,正常,一般风险
2025/12/1 3:33,监测1,0,0,0,0.54,15.76,89.46,3.93,正常,一般风险
2025/12/1 3:31,监测1,0,0,0,0.52,11.17,80.7,3.91,正常,一般风险
2025/12/1 3:28,监测1,1.22,2.03,2.11,0.58,23.94,233.92,3.9,正常,较大风险
2025/12/1 3:26,监测1,0,0,0,0.54,9.91,90.19,3.89,正常,一般风险
2025/12/1 3:24,监测1,0,0,0,0.53,15.41,74.45,3.88,正常,一般风险
2025/12/1 3:22,监测1,0,0,0,0.53,16.06,110.29,3.86,正常,一般风险
2025/12/1 3:19,监测1,0,0,0,0.53,16.63,81.14,3.85,正常,一般风险
2025/12/1 3:16,监测1,0,0,0,0.52,14.63,63.93,3.84,正常,一般风险
2025/12/1 3:14,监测1,0,0,0,0.51,15.49,75.91,3.83,正常,一般风险
2025/12/1 3:11,监测1,0,0,0,0.53,10.51,104.11,3.81,正常,一般风险
2025/12/1 3:09,监测1,0,0,0,0.52,13.83,55.45,3.8,正常,一般风险
2025/12/1 3:07,监测1,1.28,2.13,2.22,0.59,25.32,263.05,3.79,正常,较大风险
2025/12/1 3:05,监测1,0,0,0,0.53,14.64,55.42,3.78,正常,一般风险
2025/12/1 3:02,监测1,0,0,0,0.54,9.69,109.91,3.76,正常,一般风险
2025/12/1 3:00,监测1,0,0,0,0.52,16.09,85.32,3.75,正常,一般风险
2025/12/1 2:58,监测1,0,0,0,0.52,15.69,103.75,3.74,正常,一般风险
2025/12/1 2:56,监测1,0,0,0,0.51,15.91,80.18,3.73,正常,一般风险
2025/12/1 2:53,监测1,0,0,0,0.51,13.18,98.07,3.71,正常,一般风险
2025/12/1 2:51,监测1,0,0,0,0.51,15.52,79.54,3.7,正常,一般风险
2025/12/1 2:49,监测1,0,0,0,0.53,13.88,98.65,3.69,正常,一般风险
2025/12/1 2:47,监测1,1.28,2.13,2.22,0.59,20.34,290.36,3.68,正常,一般风险
2025/12/1 2:44,监测1,0,0,0,0.52,13.29,87.69,3.66,正常,一般风险
2025/12/1 2:42,监测1,0,0,0,0.53,11.47,111.4,3.65,正常,一般风险
2025/12/1 2:40,监测1,1.2,2,2.08,0.57,19.92,287.25,3.64,正常,一般风险
2025/12/1 2:38,监测1,1.34,2.23,2.32,0.59,24,230,3.63,正常,较大风险
2025/12/1 2:35,监测1,0,0,0,0.54,16.53,67.6,3.61,正常,一般风险
2025/12/1 2:33,监测1,1.31,2.18,2.27,0.59,25.97,231.47,3.6,正常,较大风险
2025/12/1 2:30,监测1,0,0,0,0.51,16.17,89.58,3.59,正常,一般风险
2025/12/1 2:27,监测1,0,0,0,0.54,10.75,111.63,3.58,正常,一般风险
2025/12/1 2:25,监测1,0,0,0,0.52,15,96.92,3.56,正常,一般风险
2025/12/1 2:23,监测1,0,0,0,0.55,12.85,83.92,3.55,正常,一般风险
2025/12/1 2:21,监测1,0,0,0,0.51,10.57,98.03,3.54,正常,一般风险
2025/12/1 2:18,监测1,1.31,2.18,2.27,0.59,20.8,234.82,3.53,正常,一般风险
2025/12/1 2:16,监测1,0,0,0,0.52,14.41,94.78,3.51,正常,一般风险
2025/12/1 2:14,监测1,0,0,0,0.53,15.2,111.2,3.5,正常,一般风险
2025/12/1 2:11,监测1,0,0,0,0.51,9.63,57.21,3.49,正常,一般风险
2025/12/1 2:09,监测1,1.27,2.12,2.2,0.57,23.84,290.94,3.48,正常,较大风险
2025/12/1 2:07,监测1,0,0,0,0.53,13.91,63.64,3.46,正常,一般风险
2025/12/1 2:05,监测1,0,0,0,0.53,11.14,71.45,3.45,正常,一般风险
2025/12/1 2:02,监测1,0,0,0,0.55,15.58,106.95,3.44,正常,一般风险
2025/12/1 2:00,监测1,0,0,0,0.54,10.24,68.86,3.43,正常,一般风险
2025/12/1 1:58,监测1,0,0,0,0.54,12.37,85.26,3.41,正常,一般风险
2025/12/1 1:56,监测1,0,0,0,0.51,15.35,60.21,3.4,正常,一般风险
2025/12/1 1:53,监测1,0,0,0,0.55,14.88,101.72,3.39,正常,一般风险
2025/12/1 1:51,监测1,1.28,2.13,2.21,0.59,24.85,262.55,3.38,正常,较大风险
2025/12/1 1:49,监测1,1.29,2.15,2.23,0.56,22.91,246.62,3.36,正常,较大风险
2025/12/1 1:47,监测1,1.32,2.2,2.28,0.58,20.91,293.99,3.35,正常,一般风险
2025/12/1 1:43,监测1,0,0,0,0.53,13.58,101.82,3.34,正常,一般风险
2025/12/1 1:41,监测1,0,0,0,0.55,15.57,111.13,3.33,正常,一般风险
2025/12/1 1:39,监测1,0,0,0,0.55,14.28,65.05,3.31,正常,一般风险
2025/12/1 1:36,监测1,0,0,0,0.52,9.45,58.34,3.3,正常,一般风险
2025/12/1 1:34,监测1,0,0,0,0.54,16.51,82.89,3.29,正常,一般风险
2025/12/1 1:32,监测1,0,0,0,0.54,16.68,68.31,3.28,正常,一般风险
2025/12/1 1:30,监测1,0,0,0,0.52,11.72,108.83,3.26,正常,一般风险
2025/12/1 1:27,监测1,0,0,0,0.52,9.64,77.15,3.25,正常,一般风险
2025/12/1 1:25,监测1,0,0,0,0.55,12.26,93.37,3.24,正常,一般风险
2025/12/1 1:23,监测1,0,0,0,0.52,12.9,63.18,3.23,正常,一般风险
2025/12/1 1:21,监测1,0,0,0,0.52,10.44,112.45,3.21,正常,一般风险
2025/12/1 1:18,监测1,0,0,0,0.54,16.67,88.68,3.2,正常,一般风险
2025/12/1 1:16,监测1,0,0,0,0.54,13.72,103.71,3.19,正常,一般风险
2025/12/1 1:14,监测1,0,0,0,0.54,14.07,86.01,3.18,正常,一般风险
2025/12/1 1:11,监测1,0,0,0,0.55,12.7,95.65,3.16,正常,一般风险
2025/12/1 1:09,监测1,0,0,0,0.53,9.88,92.35,3.15,正常,一般风险
2025/12/1 1:07,监测1,1.14,1.9,1.95,0.58,25.01,214.53,3.14,正常,较大风险
2025/12/1 1:05,监测1,0,0,0,0.53,15.85,102.33,3.13,正常,一般风险
2025/12/1 1:02,监测1,0,0,0,0.54,10.87,58.29,3.11,正常,一般风险
2025/12/1 1:00,监测1,0,0,0,0.51,14.21,83.53,3.1,正常,一般风险
2025/12/1 0:57,监测1,0,0,0,0.51,15.14,85.93,3.09,正常,一般风险
2025/12/1 0:54,监测1,0,0,0,0.54,13.93,70.6,3.08,正常,一般风险
2025/12/1 0:52,监测1,0,0,0,0.51,14.87,83.27,3.06,正常,一般风险
2025/12/1 0:50,监测1,0,0,0,0.54,13.22,101.04,3.05,正常,一般风险
2025/12/1 0:48,监测1,0,0,0,0.55,12.97,77.27,3.04,正常,一般风险
2025/12/1 0:45,监测1,0,0,0,0.51,13.7,86.9,3.03,正常,一般风险
2025/12/1 0:43,监测1,0,0,0,0.54,14.95,75.75,3.01,正常,一般风险
2025/12/1 0:41,监测1,0,0,0,0.55,9.6,103.87,3,正常,一般风险
2025/12/1 0:39,监测1,1.28,2.13,2.18,0.57,25.03,287.63,2.99,正常,较大风险
2025/12/1 0:36,监测1,0,0,0,0.53,15.72,90.44,2.98,正常,一般风险
2025/12/1 0:34,监测1,0,0,0,0.52,16.14,84.45,2.96,正常,一般风险
2025/12/1 0:32,监测1,0,0,0,0.53,13.77,99.74,2.95,正常,一般风险
2025/12/1 0:30,监测1,0,0,0,0.55,12.25,82.06,2.94,正常,一般风险
2025/12/1 0:27,监测1,0,0,0,0.53,10.55,85.92,2.93,正常,一般风险
2025/12/1 0:25,监测1,0,0,0,0.52,11.65,103.16,2.91,正常,一般风险
2025/12/1 0:23,监测1,0,0,0,0.55,9.87,77.73,2.9,正常,一般风险
2025/12/1 0:21,监测1,0,0,0,0.53,13.36,100.13,2.89,正常,一般风险
2025/12/1 0:18,监测1,0,0,0,0.54,14.43,72.22,2.88,正常,一般风险
2025/12/1 0:16,监测1,0,0,0,0.54,10.09,106.67,2.86,正常,一般风险
2025/12/1 0:14,监测1,0,0,0,0.51,14.18,57.32,2.85,正常,一般风险
2025/12/1 0:10,监测1,0,0,0,0.55,14.28,95.93,2.84,正常,一般风险
2025/12/1 0:08,监测1,1.2,2,2.03,0.58,25.53,228.17,2.83,正常,较大风险
2025/12/1 0:06,监测1,0,0,0,0.52,13.17,86.4,2.81,正常,一般风险
2025/12/1 0:04,监测1,1.13,1.88,1.91,0.58,20.64,220.23,2.8,正常,一般风险
2025/12/1 0:01,监测1,0,0,0,0.52,15.09,74.69,2.79,正常,一般风险
2025/11/30 23:59,监测1,0,0,0,0.55,11.56,111.02,2.78,正常,一般风险
2025/11/30 23:57,监测1,0,0,0,0.51,12.14,66.28,2.76,正常,一般风险
2025/11/30 23:54,监测1,0,0,0,0.52,16.45,97.48,2.75,正常,一般风险
2025/11/30 23:52,监测1,0,0,0,0.52,15.86,110.36,2.74,正常,一般风险
2025/11/30 23:50,监测1,0,0,0,0.54,14.91,55.87,2.73,正常,一般风险
2025/11/30 23:48,监测1,0,0,0,0.52,11.71,100.72,2.71,正常,一般风险
2025/11/30 23:45,监测1,1.32,2.2,2.22,0.59,25.96,256.07,2.7,正常,较大风险
2025/11/30 23:43,监测1,1.13,1.88,1.9,0.57,21.86,222.49,2.69,正常,一般风险
2025/11/30 23:41,监测1,0,0,0,0.54,11.92,106.68,2.68,正常,一般风险
2025/11/30 23:39,监测1,0,0,0,0.55,16.03,99.91,2.66,正常,一般风险
2025/11/30 23:36,监测1,0,0,0,0.53,15.71,55.63,2.65,正常,一般风险
2025/11/30 23:34,监测1,0,0,0,0.53,10.26,64.95,2.64,正常,一般风险
2025/11/30 23:32,监测1,0,0,0,0.55,12.05,65.7,2.63,正常,一般风险
2025/11/30 23:30,监测1,0,0,0,0.54,12.63,109.7,2.61,正常,一般风险
2025/11/30 23:27,监测1,0,0,0,0.54,11.01,109.48,2.6,正常,一般风险
2025/11/30 23:24,监测1,0,0,0,0.51,16.75,70.18,2.59,正常,一般风险
2025/11/30 23:22,监测1,0,0,0,0.53,16.22,68.99,2.58,正常,一般风险
2025/11/30 23:19,监测1,0,0,0,0.55,12.67,90.25,2.56,正常,一般风险
2025/11/30 23:17,监测1,0,0,0,0.53,10.29,108.45,2.55,正常,一般风险
2025/11/30 23:15,监测1,1.3,2.17,2.16,0.59,25.44,238.6,2.54,正常,较大风险
2025/11/30 23:13,监测1,1.25,2.08,2.08,0.59,22.49,271.14,2.53,正常,较大风险
2025/11/30 23:10,监测1,0,0,0,0.54,12.57,56.78,2.51,正常,一般风险
2025/11/30 23:08,监测1,0,0,0,0.52,16.06,108.7,2.5,正常,一般风险
2025/11/30 23:06,监测1,0,0,0,0.52,11.05,70.46,2.49,正常,一般风险
2025/11/30 23:04,监测1,0,0,0,0.52,12.66,72.36,2.48,正常,一般风险
2025/11/30 23:01,监测1,0,0,0,0.54,12.04,96.66,2.46,正常,一般风险
2025/11/30 22:59,监测1,0,0,0,0.52,10.26,91.74,2.45,正常,一般风险
2025/11/30 22:57,监测1,0,0,0,0.55,16.3,83.14,2.44,正常,一般风险
2025/11/30 22:54,监测1,0,0,0,0.52,11.09,87.18,2.43,正常,一般风险
2025/11/30 22:52,监测1,0,0,0,0.52,9.51,108.07,2.41,正常,一般风险
2025/11/30 22:50,监测1,0,0,0,0.53,15.15,105.96,2.4,正常,一般风险
2025/11/30 22:48,监测1,1.2,2,1.98,0.56,25.21,269.46,2.39,正常,较大风险
2025/11/30 22:45,监测1,0,0,0,0.54,14.57,67.2,2.38,正常,一般风险
2025/11/30 22:43,监测1,0,0,0,0.52,10.88,101.93,2.36,正常,一般风险
2025/11/30 22:41,监测1,0,0,0,0.54,16.03,80.03,2.35,正常,一般风险
2025/11/30 22:37,监测1,0,0,0,0.52,15.77,68.33,2.34,正常,一般风险
2025/11/30 22:35,监测1,0,0,0,0.52,10.74,80.06,2.33,正常,一般风险
2025/11/30 22:33,监测1,0,0,0,0.51,12.89,88.26,2.31,正常,一般风险
2025/11/30 22:31,监测1,0,0,0,0.54,12.73,61.65,2.3,正常,一般风险
2025/11/30 22:28,监测1,0,0,0,0.53,12.97,63.53,2.29,正常,一般风险
2025/11/30 22:26,监测1,0,0,0,0.53,12.64,103.61,2.28,正常,一般风险
2025/11/30 22:24,监测1,0,0,0,0.51,13.75,112.05,2.26,正常,一般风险
2025/11/30 22:22,监测1,0,0,0,0.52,16.51,110.55,2.25,正常,一般风险
2025/11/30 22:19,监测1,0,0,0,0.54,15.29,106.21,2.24,正常,一般风险
2025/11/30 22:17,监测1,1.37,2.28,2.24,0.6,24.58,237.74,2.23,正常,较大风险
2025/11/30 22:15,监测1,1.25,2.08,2.05,0.57,20.06,268.08,2.21,正常,一般风险
2025/11/30 22:13,监测1,0,0,0,0.54,13.5,68.2,2.2,正常,一般风险
2025/11/30 22:10,监测1,1.12,1.87,1.83,0.58,20.16,251.06,2.19,正常,一般风险
2025/11/30 22:08,监测1,0,0,0,0.52,11.34,100.98,2.18,正常,一般风险
2025/11/30 22:06,监测1,1.35,2.25,2.2,0.6,21.48,237.97,2.16,正常,较大风险
2025/11/30 22:04,监测1,0,0,0,0.54,13.46,65.69,2.15,正常,一般风险
2025/11/30 22:01,监测1,1.21,2.02,1.97,0.57,24.12,276.97,2.14,正常,较大风险
2025/11/30 21:59,监测1,0,0,0,0.54,10.78,68.75,2.13,正常,一般风险
2025/11/30 21:57,监测1,0,0,0,0.54,14.82,73.83,2.11,正常,一般风险
2025/11/30 21:53,监测1,1.38,2.3,2.25,0.58,22.54,269.28,2.1,正常,较大风险
2025/11/30 21:51,监测1,0,0,0,0.51,16.04,73.18,2.09,正常,一般风险
2025/11/30 21:49,监测1,0,0,0,0.54,10.22,110.52,2.08,正常,一般风险
2025/11/30 21:47,监测1,1.28,2.13,2.08,0.57,25.15,270.97,2.06,正常,较大风险
2025/11/30 21:44,监测1,0,0,0,0.53,13.07,94.01,2.05,正常,一般风险
2025/11/30 21:42,监测1,0,0,0,0.51,13.9,84.74,2.04,正常,一般风险
2025/11/30 21:40,监测1,0,0,0,0.53,11.65,107.61,2.03,正常,一般风险
2025/11/30 21:37,监测1,0,0,0,0.53,14.51,77.17,2.01,正常,一般风险
2025/11/30 21:35,监测1,0,0,0,0.52,12.61,98.84,2,正常,一般风险
2025/11/30 21:33,监测1,1.17,1.95,1.9,0.57,21.09,229.48,1.99,正常,一般风险
2025/11/30 21:31,监测1,0,0,0,0.55,15.31,99.23,1.98,正常,一般风险
2025/11/30 21:28,监测1,0,0,0,0.53,11.48,88.12,1.96,正常,一般风险
2025/11/30 21:26,监测1,1.32,2.2,2.14,0.58,26.37,269.96,1.95,正常,较大风险
2025/11/30 21:24,监测1,0,0,0,0.54,15.47,59.33,1.94,正常,一般风险
2025/11/30 21:22,监测1,0,0,0,0.54,12.32,65.91,1.93,正常,一般风险
2025/11/30 21:19,监测1,1.17,1.95,1.89,0.57,19.86,223.66,1.91,正常,一般风险
